Polar_expression,Polarity
tro på sine hjerteskjærende folklåter har vokst betraktelig,0.8333333333333334
kraftige,1.0
nærmest låter modnet av smerte,0.8333333333333334
kraftige stemmen,0.8333333333333334
mye takket være,0.8333333333333334
så jordnær og intim som en Sharon van Etten-skive bør være,0.8333333333333334
likevel antydninger til orkestral storhet her,0.8333333333333334
albumhøydepunktet,1.0
marsjerende,0.8333333333333334
seige,0.5
flyktige,0.8333333333333334
marsjerende trommer,0.8333333333333334
seige orgler,0.8333333333333334
flyktige strykere,0.8333333333333334
spøkelsesaktig,0.8333333333333334
spøkelsesaktig koring,0.8333333333333334
rører,0.8333333333333334
klaustrofobiske,0.8333333333333334
hjerteskjærende,0.8333333333333334
stadig får følelsen av at minnene om den manipulerende ekskjæresten fortsatt gnager,0.8333333333333334
passsiv-aggressive,0.5
følelsen av at minnene om den manipulerende ekskjæresten fortsatt gnager,0.8333333333333334
nydelig melankoli,0.8333333333333334
kjedsomhet,0.3333333333333333
"tar en pause fra å røre , men heller blir søvndyssende",0.3333333333333333
"tar en pause fra å røre , men heller blir søvndyssende",0.3333333333333333
grinete,0.3333333333333333
forsøker å dekke over for sin tomhet med store lyder,0.3333333333333333
"byr på få , eller , tja , ingen , nyskapende ideer",0.8333333333333334
"handler om å hente frem den skjøre sekstenåringen i seg og føle det uanstrengte , sarte og vakre håndverket",0.8333333333333334
Betenkelig nær det hjemmesnekrede,0.16666666666666666
lagt til et pastoralt sekstitall,0.8333333333333334
tradisjonelle,0.5
med en viss spenst,0.8333333333333334
like tynn og skrøpelig som en gjennomskuelig løgn,0.6666666666666666
som en selters som har stått åpen helgen over,0.6666666666666666
ofte lettvinte løsninger,0.3333333333333333
som om filmskaperne har arbeidet på et minibudsjett,0.3333333333333333
balanserer stoffet langt bedre,0.8333333333333334
Libanon balanserer stoffet langt bedre,0.3333333333333333
ikke den forsvarstalen « Waltz med Bashir » endte opp som,0.8333333333333334
forsvarstalen,0.3333333333333333
"hyperrealistiske , intense tilstedeværelsen",0.8333333333333334
bryr oss om,0.8333333333333334
bryr oss om de fire,0.8333333333333334
så dyktig utført,1.0
nås med glans,1.0
Klamt,0.8333333333333334
skremmende,0.8333333333333334
klaustrofobisk,0.8333333333333334
overbevisende antikrigs-skrik,1.0
Forbausende matt,0.6666666666666666
går de legendene i næringen på en måte som dessverre avslører hvilken autoritet Supergrass mangler for å komme opp på samme høyder,0.3333333333333333
har muligens hørt vel mye på Led Zeppelin det siste året,0.16666666666666666
bygger videre på mye av Zeppelins flytende psykedelia,0.5
mangler ethvert gripetak som er nødvendig for å fange interessen,0.6666666666666666
skarpt,1.0
morsomt,0.8333333333333334
friskt,0.8333333333333334
matt,0.6666666666666666
melankolsk,0.3333333333333333
mistilpasset,0.6666666666666666
utvider norsk historie,0.8333333333333334
Det kan det raskt bli en endring på,0.8333333333333334
stort sett levende skildring,0.8333333333333334
stort sett levende,0.8333333333333334
gir,0.8333333333333334
Nyansert,0.8333333333333334
velkomponert,0.8333333333333334
høyt respektert rikskjendis,0.8333333333333334
i likhet med Qvam ble begravet på statens bekostning,0.8333333333333334
Særlig levende,0.8333333333333334
Sjelden,1.0
skriver,0.8333333333333334
Utrettelig,0.3333333333333333
blikk for slående eksempler,0.8333333333333334
argumenterer overbevisende,0.8333333333333334
graverende,0.8333333333333334
graverende eksempel,0.3333333333333333
skarpe,0.8333333333333334
lite flatterende,0.3333333333333333
burde være aktuelle også i dag,0.8333333333333334
lite flatterende beskrivelser,0.3333333333333333
Sakte,0.3333333333333333
gjort et stort arbeid i å saumfare arkiver,0.8333333333333334
så omfattende at det går utover fremdriften i historien enkelte steder,0.3333333333333333
tar imidlertid femti sider før de flytter inn i en leilighet i Victoria Terrasse,0.3333333333333333
utvider norsk biografiskriving til å omfatte andre enn våre krigshelter og etterkrigstidens statsministre,0.8333333333333334
anbefales til alle som vil vite mer om feminismen lange og stolte tradisjon helt tilbake til 1800-tallet,0.8333333333333334
velkomponert,0.8333333333333334
eigesjuke egoisten som strever med sjølvbildet sitt,0.6666666666666666
gjer det til medrivande lesning,1.0
medrivande lesning,1.0
Verdens mektigste,1.0
kan kunsten å blande forretninger og fornøyelse,0.8333333333333334
globale poptronen verdig,0.8333333333333334
album-aperitiffen,0.8333333333333334
viser Destiny's Child-sjefen at hun er den globale poptronen verdig,0.8333333333333334
catchy,0.8333333333333334
funky,0.8333333333333334
banebrytende popdiskoen han lagde på « Off The Wall »,0.8333333333333334
banebrytende popdiskoen,1.0
trekker,1.0
Jay-Z dukker opp med sin makeløse rap,0.8333333333333334
klassiske,0.8333333333333334
makeløse rap,1.0
makeløse,1.0
skader heller ikke at kjæresten Jay-Z dukker opp med sin makeløse rap,1.0
idétørken deres stadig lar vente på seg,0.8333333333333334
Kaldt,0.3333333333333333
sårt,0.8333333333333334
passe vellykket,0.3333333333333333
bare halvveis tilbake,0.16666666666666666
bitter,0.8333333333333334
personlig,1.0
briljant,1.0
prøver,0.3333333333333333
prøver å revitalisere seg etter slappe Mylo Xyloto,0.16666666666666666
låter definitivt vakkert,1.0
låter definitivt,1.0
er det ikke,0.3333333333333333
silkemykt,0.8333333333333334
beint frem,0.3333333333333333
kjedelig,0.3333333333333333
uinteressant,0.3333333333333333
endimensjonalt,0.3333333333333333
"Lyrisk er det beint frem kjedelig og uinteressant og endimensjonalt , selv til Chris Martin å være",0.6666666666666666
kan,0.8333333333333334
entusiastiske,1.0
gåsehudfremkallende,1.0
Pop på sitt flotteste,1.0
tilløp til store øyeblikk,0.8333333333333334
mystisk liten perle,0.8333333333333334
nydelige samplingen av Jane Weaver,0.8333333333333334
markerer muligens en ny æra for popmusikken,1.0
2010-tallets så langt største popsnekker,1.0
har en produksjon og et hook som går utenom det meste i profesjonalitet og headsetvennlighet,1.0
mest publikumsvennlige av 2000-tallets popmusikk,1.0
man tror han har gått på Islands Kunsthøyskole For Uforståelig Sigur Rôs-vokal,0.6666666666666666
kan være interessant å utvikle,0.8333333333333334
lettvekter,0.3333333333333333
ikke visjonært,0.3333333333333333
ikke,0.3333333333333333
ikke,0.3333333333333333
sammenlignet med Mylo Xyloto er det flere steg i riktig retning,0.5
herlig,1.0
smertefulle,0.3333333333333333
Stort talent,1.0
et av amerikansk films største talenter,1.0
Realistisk magi,1.0
ingen fargerike fylliker eller poetiske fortellerstemmer,0.8333333333333334
langt mellom sørstatskarikaturene,0.8333333333333334
Magien består i hvordan,0.8333333333333334
godhjertet romantiker,0.8333333333333334
ærlig,0.8333333333333334
sørgmodig,0.16666666666666666
ikke har levd opp til det mannsidealet både han og omgivelsene verdsetter,0.3333333333333333
muligens ikke til å stole på,0.16666666666666666
fortsetter å imponere,1.0
gjør « Mud » til en stor opplevelse,1.0
stor opplevelse,1.0
kan innvendes,0.16666666666666666
Helt håpløst !,0.6666666666666666
Hva i helvete ( bokstavlig talt ) er dette ? !,0.6666666666666666
ingenting henger sammen,0.6666666666666666
overdrivelsene er lammende usannsynlige,0.6666666666666666
greier ikke å fremsi sine replikker uten en stivhet usett i norsk film siden 70-tallet,0.6666666666666666
ubestemmelige,0.3333333333333333
direkte latterlige,0.6666666666666666
hviler en fortvilet rådvillhet over hele prosjektet,0.6666666666666666
totalt ubehjelpelig,0.6666666666666666
tilsvarende håpløs,0.6666666666666666
strabasiøst blottet for humor,0.6666666666666666
energisk sjangerforsøk,0.5
lykkes,0.8333333333333334
vasser bare rundt i et traurig norsk sosialdemokrati,0.3333333333333333
uten å løfte seg selv bort fra noe som helst,0.3333333333333333
mangler i grunnen bare at Jørgen Kosmo dukker opp i billedkanten med brune sko og grå dress og sier u-hu,0.6666666666666666
vunnet utenlandske priser på en del festivaler,0.8333333333333334
"Hvordan dét er mulig , aner ikke jeg",0.6666666666666666
komplette idioter,0.6666666666666666
Mest håpløst siden berømmelige « Dis »,0.6666666666666666
Tullmannens læregutt,0.3333333333333333
"i løpet av det første minuttet med spilletid , skjønner at kommer til å bli nesten transcendentalt verdiløs",0.6666666666666666
« skuffer ikke »,0.6666666666666666
oppkoket av « moderne » fantasy-klisjeer,0.3333333333333333
mest avsindig sjelløse CGI-suckathonen siden « Van Helsing »,0.6666666666666666
avsindig sjelløse CGI-suckathonen,0.6666666666666666
samme gamle førmoderne « godt mot ondt » -dilldallet,0.3333333333333333
simpelt gjenfortalt,0.3333333333333333
påskudd for å « motivere » et par dølle slagscener,0.3333333333333333
dølle,0.3333333333333333
skusles bort og ydmykes,0.8333333333333334
skusles bort og ydmykes,0.8333333333333334
skusles bort og ydmykes,0.3333333333333333
Mindre gode skuespillere tygges opp og spyttes ut,0.3333333333333333
blek,0.3333333333333333
uinteressant,0.3333333333333333
uinteressant,0.3333333333333333
blek,0.3333333333333333
Spenstig,0.8333333333333334
gale etter bolig,0.8333333333333334
Noen drypp av faglig opplysning,0.5
tyr til meningsløst tøys,0.3333333333333333
savnet etter en strammere framdrift,0.3333333333333333
pirrer nysgjerrigheten langt mer enn programmet utnytter,0.3333333333333333
Hva med litt infografikk om kjennetegn for en periode eller stilart ?,0.3333333333333333
Eller intervjuer med ekspertene der de får fortelle om det ?,0.3333333333333333
hadde gjort underverker,0.3333333333333333
pent og pyntelig på overflaten,0.8333333333333334
mangler substansen til å engasjere,0.3333333333333333
tv-versjonen av Bonytt,0.3333333333333333
hadde vært befriende,0.3333333333333333
underholdende,0.8333333333333334
noen publikummere nok heller vil sitte halvannen time i en vaskemaskin for full utblåsning,0.3333333333333333
befriende,0.8333333333333334
bagateller og banaliteter,0.16666666666666666
et gullkorn eller tre,0.8333333333333334
som å se et dyrt smykke i en butikk for billige suvenirer,0.5
meget nær,0.8333333333333334
tett på,0.8333333333333334
beveger seg hele tiden smidig,0.8333333333333334
kamerat beveger seg hele tiden smidig,0.8333333333333334
kamerat,0.8333333333333334
Det samme kan en i høy grad anføre om,0.8333333333333334
En del av oss lar oss hengivent underholde av dette,0.8333333333333334
andre vil garantert føle at å se denne filmen er en passende straff for grove trafikksynder,0.3333333333333333
alltid hyggelig å oppdage,0.8333333333333334
gledelig overraskelse,0.8333333333333334
ikke spesielt original,0.3333333333333333
Historien,0.3333333333333333
fortalt på en spennende og gripende måte,0.8333333333333334
vanskelig å legge,0.8333333333333334
den,0.8333333333333334
"mye konspirasjoner , ulovlige eksperimenter og andre hemmeligheter",0.8333333333333334
følger spent med,0.8333333333333334
"kombinere flere sjangere under ett tak , og får det faktisk til",0.8333333333333334
Snikeaspektet er langt fra så avansert som,0.8333333333333334
Snikeaspektet er langt fra så avansert som,0.8333333333333334
fungerer,0.8333333333333334
en del kjedeligere,0.3333333333333333
dreier seg om ren skyting,0.16666666666666666
Ujevn,0.3333333333333333
litt plaget,0.3333333333333333
litt rotete,0.16666666666666666
hjelper det lite,0.3333333333333333
ikke,0.8333333333333334
Spesielt langt,0.3333333333333333
skikkelig spennende,1.0
blant de mest nervepirrende titlene,0.8333333333333334
griper tak i deg,1.0
glimrende,1.0
du blir selv engasjert og nysgjerrig,0.8333333333333334
god ting,0.8333333333333334
solid,0.8333333333333334
ikke bryter noen grenser,0.16666666666666666
"solid spill når det gjelder grafikken , selv om den ikke bryter noen grenser",0.8333333333333334
liker spesielt godt,1.0
spesielle ansiktstrekk,0.8333333333333334
detaljerte animasjoner,0.8333333333333334
må,1.0
skaper utrolig god stemning,1.0
"må også skryte av musikken , som skaper utrolig god stemning",1.0
kanskje ikke,0.3333333333333333
vellagget,0.8333333333333334
spennende,0.8333333333333334
involverende,0.8333333333333334
anbefaler,0.8333333333333334
vil nok bli gledelig overrasket,0.8333333333333334
god nok,0.8333333333333334
tradisjonell eventyrfilm,0.5
skrekkoverraskelser er langt viktigere enn historien og skuespillerinnsatsen,0.3333333333333333
skrekkoverraskelser er langt viktigere enn,0.3333333333333333
skrekkoverraskelser er langt viktigere enn,0.3333333333333333
Ca. hvert tredje minutt varsler lydbildet at noe farlig er på vei,0.3333333333333333
forutsigbar presisjon,0.3333333333333333
gjør etter hvert det nifse mye mindre nifst,0.3333333333333333
Forutsigbart er det også hvem som blir anakondamat og hvem som skal overleve og finne kjærligheten,0.3333333333333333
de fleste av oss har sett det før,0.3333333333333333
Vakker,1.0
vakker,1.0
fantastisk,1.0
storøyd,0.8333333333333334
så vakkert modernisert at de er ennesten vantro fryd,0.8333333333333334
så søte at de kan kureremorgen-misantropi,0.8333333333333334
skjønneste som finnes,1.0
snille,0.8333333333333334
går jo bra,0.8333333333333334
det er jo så bra,0.8333333333333334
Stor,0.8333333333333334
dum,0.8333333333333334
overdreven,0.8333333333333334
I like !,0.8333333333333334
tilsynelatende alt en actionfilm skal ha,0.8333333333333334
Morsomme,0.8333333333333334
enorme eksplosjoner,0.8333333333333334
store doser,0.8333333333333334
vanvittige,1.0
ikke få noe klassikerstempel,0.3333333333333333
høy,0.8333333333333334
underholdningsfaktoren er høy,0.8333333333333334
kjennere av den originale tv-serien fra 1980-tallet vil kanskje rynke på nesen,0.16666666666666666
dum,0.8333333333333334
stor,0.8333333333333334
hygget meg godt med !,0.8333333333333334
kløktig,0.8333333333333334
monster av en actionfilm,1.0
drives fremover av ekstreme tilfeldigheter og usannsynligheter,0.16666666666666666
følte heller ikke at det gjorde noe,0.8333333333333334
monster av en actionfilm,1.0
raser av gårde og knuser alt i sin vei,1.0
Man må bare henge seg på og ha det gøy så lenge det varer,0.8333333333333334
spiller samme rolle mer avmålt og mindre overdrevent,0.8333333333333334
Smart !,0.8333333333333334
liker,0.8333333333333334
troverdig leder,0.8333333333333334
rette glimtet i øyet,0.8333333333333334
effektiv,0.8333333333333334
utfyller hverandre,0.8333333333333334
makter å hevde seg mellom enorme effekter,0.8333333333333334
Stor,0.8333333333333334
dum,0.8333333333333334
overdreven,0.8333333333333334
moret meg nok,0.8333333333333334
gjerne ser mer,0.8333333333333334
liker,0.8333333333333334
stor,0.8333333333333334
dum,0.8333333333333334
overdreven til det absurde,
"Forventer du å le , kommer du til å ha det like gøy som meg !",0.8333333333333334
Det slår varme opp fra sidene,1.0
svikefulle,0.3333333333333333
egenmektige,0.3333333333333333
maktglade,0.3333333333333333
alen av samme stykke,0.3333333333333333
skarpe,0.8333333333333334
rå,1.0
krasse,0.8333333333333334
fremstiller i rolig tempo og i stor detalj,0.8333333333333334
bevegende,0.8333333333333334
enestående,1.0
velskrevet,0.8333333333333334
rystende,0.3333333333333333
vondt,0.3333333333333333
grusomt,0.3333333333333333
reagerer med alle sanser mot,0.6666666666666666
kvalmende utenkelig,0.6666666666666666
fredelige,0.8333333333333334
